Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
10,2025-11-02,Arouca,Moreirense,0 - 2,0.7553,1.0568,0,0,0,0,2,5,59,41,11,7,5,2
10,2025-11-01,Casa Pia,Estrela Amadora,3 - 5,1.1959,2.297,0,0,0,2,4,6,56,44,10,12,5,2
10,2025-11-03,Gil Vicente,Santa Clara,1 - 0,0.5781999999999999,0.7955000000000001,0,0,0,0,3,4,37,63,9,15,2,0
10,2025-11-01,Nacional,Famalicão,0 - 1,0.36950000000000005,1.765,1,0,0,0,3,4,44,56,8,20,3,10
10,2025-11-02,Porto,Sporting Braga,2 - 1,0.7535000000000001,1.061,0,0,0,0,4,3,31,69,9,10,2,3
10,2025-11-01,Rio Ave,Estoril,0 - 4,0.2927,3.3897,1,0,0,1,0,6,41,59,2,24,0,6
10,2025-10-31,Sporting CP,Alverca,2 - 0,2.8514,0.3119,0,0,0,0,8,0,67,33,27,8,10,0
10,2025-11-01,Vitória Guimarães,Benfica,0 - 3,0.47459999999999997,2.5022,1,0,0,0,3,10,34,66,10,24,3,6
11,2025-11-09,AVS,Gil Vicente,1 - 1,1.7680000000000002,2.2569999999999997,0,0,1,1,8,5,45,55,16,12,1,4
11,2025-11-08,Alverca,Rio Ave,1 - 1,1.7701,0.5968,0,0,0,0,5,4,57,43,15,11,9,3
11,2025-11-09,Benfica,Casa Pia,2 - 2,2.1741,1.2719,0,0,1,1,6,4,66,34,19,7,6,2
11,2025-11-07,Estoril,Arouca,4 - 3,1.9777,1.1543999999999999,0,0,0,0,7,4,46,54,19,10,10,2
11,2025-11-09,Estrela Amadora,Nacional,1 - 1,2.1656000000000004,1.6503,0,0,1,0,4,4,62,38,14,17,2,6
11,2025-11-09,Famalicão,Porto,0 - 1,0.3191,1.4843000000000002,0,0,0,0,0,6,46,54,8,19,2,4
11,2025-11-08,Santa Clara,Sporting CP,1 - 2,0.5335000000000001,1.5979999999999999,2,1,0,0,2,7,26,74,5,21,2,12
11,2025-11-09,Sporting Braga,Moreirense,2 - 1,2.5561,1.081,0,0,1,0,3,1,53,47,11,11,5,3
11,2025-11-08,Tondela,Vitória Guimarães,0 - 1,1.749,1.5121000000000002,0,0,0,1,4,2,50,50,15,11,4,3
12,2025-12-01,Arouca,Sporting Braga,0 - 4,0.10869999999999999,2.651,1,0,0,1,1,6,16,84,3,18,0,6
12,2025-11-29,Casa Pia,Alverca,0 - 2,0.28900000000000003,1.1993,1,0,0,0,0,5,52,48,5,10,6,4
12,2025-11-29,Gil Vicente,Tondela,0 - 1,0.6313,0.9245,0,0,0,1,2,2,65,35,15,5,12,3
12,2025-11-29,Moreirense,Famalicão,2 - 2,1.2499,2.0722,1,0,0,0,6,8,48,52,11,17,5,4
12,2025-11-29,Nacional,Benfica,1 - 2,0.44289999999999996,2.8375,0,0,0,0,2,8,30,70,6,30,2,11
12,2025-11-30,Porto,Estoril,1 - 0,1.3662,0.7169000000000001,0,0,0,0,6,2,48,52,12,11,5,4
12,2025-11-30,Rio Ave,Santa Clara,1 - 1,1.6839,1.1174000000000002,0,0,1,1,4,3,58,42,9,9,1,5
12,2025-11-30,Sporting CP,Estrela Amadora,4 - 0,1.6163,0.1725,0,0,0,0,6,3,63,37,19,5,5,1
12,2025-11-28,Vitória Guimarães,AVS,4 - 0,1.4345999999999999,1.0351,0,0,0,0,4,1,46,54,11,9,7,3
13,2025-12-06,AVS,Rio Ave,1 - 2,0.9715,2.5406000000000004,1,0,0,1,5,8,35,65,9,17,3,11
13,2025-12-07,Alverca,Nacional,1 - 0,1.9481000000000002,1.1191,0,0,1,0,4,3,50,50,10,17,2,2
13,2025-12-05,Benfica,Sporting CP,1 - 1,1.5697,0.41059999999999997,1,0,0,0,4,2,41,59,10,5,3,2
13,2025-12-07,Estoril,Moreirense,3 - 3,0.7083999999999999,1.4359000000000002,0,0,0,0,5,5,44,56,9,8,1,5
13,2025-12-07,Estrela Amadora,Arouca,3 - 1,3.9501999999999997,1.2888,0,2,0,0,9,2,63,37,24,9,5,3
13,2025-12-06,Famalicão,Sporting Braga,1 - 2,1.5106,2.8711,0,0,0,0,4,6,43,57,7,22,3,9
13,2025-12-06,Santa Clara,Casa Pia,1 - 0,1.181,0.48229999999999995,0,0,0,0,3,2,43,57,11,5,7,7
13,2025-12-07,Tondela,Porto,0 - 2,0.5826,1.8997000000000002,0,0,0,0,2,6,26,74,11,11,2,4
13,2025-12-08,Vitória Guimarães,Gil Vicente,0 - 0,0.49019999999999997,0.31620000000000004,0,0,0,0,3,1,52,48,10,6,8,4
