Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
16,2025-12-21,Sassuolo,Torino,0 - 1,0.6247,1.6486,0,0,0,1,1,5,53,47,7,10,2,3
17,2025-12-28,AC Milan,Hellas Verona,3 - 0,2.3636,0.43019999999999997,0,0,1,0,5,1,52,48,11,9,7,3
17,2025-12-28,Atalanta,Inter,0 - 1,0.8078000000000001,1.0846,0,0,0,0,0,4,45,55,7,15,4,7
17,2025-12-28,Bologna,Sassuolo,1 - 1,0.9455,1.0283,0,0,0,0,6,5,58,42,16,8,2,3
17,2025-12-28,Cremonese,Napoli,0 - 2,0.5503,2.8451000000000004,0,0,0,0,2,8,47,53,6,22,1,10
17,2025-12-27,Lecce,Como,0 - 3,0.6917,2.2312000000000003,0,0,0,0,5,6,38,62,11,12,4,6
17,2025-12-27,Parma,Fiorentina,1 - 0,1.1418,1.4492,0,0,0,0,2,4,42,58,13,23,5,6
17,2025-12-27,Pisa,Juventus,0 - 2,1.1095000000000002,1.2755,0,0,0,0,0,7,41,59,8,15,2,8
17,2025-12-29,Roma,Genoa,3 - 1,1.5927,0.6782,0,0,0,0,8,2,61,39,16,10,6,1
17,2025-12-27,Torino,Cagliari,1 - 2,1.5399999999999998,0.8271,0,0,0,0,10,4,56,44,19,9,6,2
17,2025-12-27,Udinese,Lazio,1 - 1,0.9311,0.7468,0,0,0,0,4,1,46,54,15,14,5,6
18,2026-01-03,Atalanta,Roma,1 - 0,2.3082,0.7997000000000001,0,0,0,0,2,4,45,55,13,10,7,5
18,2026-01-02,Cagliari,AC Milan,0 - 1,0.44329999999999997,0.7668999999999999,0,0,0,0,1,4,46,54,6,11,6,7
18,2026-01-03,Como,Udinese,1 - 0,2.229,0.1903,0,0,1,0,3,0,62,38,15,3,3,2
18,2026-01-04,Fiorentina,Cremonese,1 - 0,2.3784,0.7433,0,0,0,0,8,2,65,35,22,6,7,3
18,2026-01-03,Genoa,Pisa,1 - 1,0.5844999999999999,0.8143000000000001,0,0,0,0,4,2,62,38,12,10,2,7
18,2026-01-04,Hellas Verona,Torino,0 - 3,0.23679999999999998,1.2319,0,0,0,0,3,5,48,52,7,21,4,7
18,2026-01-04,Inter,Bologna,3 - 1,2.7123999999999997,0.8403,0,0,0,0,10,2,58,42,19,6,7,1
18,2026-01-03,Juventus,Lecce,1 - 1,2.9444,0.27290000000000003,0,0,1,0,5,1,72,28,25,6,10,1
18,2026-01-04,Lazio,Napoli,0 - 2,0.4524,1.9215,2,1,0,0,0,3,35,65,5,14,2,6
18,2026-01-03,Sassuolo,Parma,1 - 1,1.0218,1.3049,0,0,0,0,3,5,53,47,11,16,4,7
19,2026-01-08,AC Milan,Genoa,1 - 1,2.9840999999999998,1.4257000000000002,0,0,0,1,8,2,61,39,32,7,12,1
