Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
22,2026-02-14,Gençlerbirliği,Rizespor,2 - 2,0.9300999999999999,1.9457,0,0,0,0,4,0,38,0,12,0,4,0
22,2026-02-15,Göztepe,Kayserispor,0 - 0,1.0201,1.1286999999999998,0,0,0,0,4,0,55,0,17,0,6,0
22,2026-02-16,Kasımpaşa,Fatih Karagümrük,3 - 2,1.5737,0.9566,0,0,0,0,6,0,43,0,12,0,2,0
22,2026-02-15,Kocaelispor,Gaziantep F.K.,3 - 0,2.0973,0.7172000000000001,0,0,0,0,6,0,60,0,14,0,4,0
22,2026-02-14,Trabzonspor,Fenerbahçe,2 - 3,0.867,0.4159,0,0,0,0,8,0,58,0,17,0,7,0
22,2026-02-15,İstanbul Başakşehir,Beşiktaş,2 - 3,1.7756,1.7546,0,0,0,0,6,0,57,0,14,0,6,0
23,2026-02-21,Alanyaspor,İstanbul Başakşehir,1 - 2,1.2811,2.5588,0,0,0,0,2,0,53,0,13,0,6,0
23,2026-02-22,Beşiktaş,Göztepe,4 - 0,1.3066,0.9754999999999999,0,0,0,0,7,0,59,0,12,0,9,0
23,2026-02-21,Eyüpspor,Gençlerbirliği,1 - 0,0.687,0.8634000000000001,0,0,0,0,7,0,58,0,10,0,3,0
23,2026-02-22,Fatih Karagümrük,Samsunspor,0 - 0,0.7721,0.5715,0,0,0,0,5,0,35,0,12,0,5,0
23,2026-02-23,Fenerbahçe,Kasımpaşa,1 - 1,1.6585,0.7715,0,0,0,0,5,0,68,0,21,0,8,0
23,2026-02-22,Gaziantep F.K.,Trabzonspor,1 - 2,1.6662000000000001,1.2431999999999999,0,0,0,0,7,0,54,0,15,0,11,0
23,2026-02-22,Kayserispor,Antalyaspor,1 - 0,2.4741,1.2888,0,0,1,0,5,0,53,0,15,0,5,0
23,2026-02-21,Konyaspor,Galatasaray,2 - 0,2.1005,0.6469,0,0,0,0,2,0,39,0,9,0,3,0
23,2026-02-20,Rizespor,Kocaelispor,2 - 0,1.1686,0.9418,0,0,0,0,5,0,47,0,11,0,2,0
24,2026-03-01,Antalyaspor,Fenerbahçe,2 - 2,0.8588,1.6557,0,0,0,0,3,0,34,0,9,0,3,0
24,2026-02-28,Galatasaray,Alanyaspor,3 - 1,1.9465,0.8006,0,0,0,0,6,0,59,0,14,0,4,0
24,2026-03-01,Gençlerbirliği,Kayserispor,0 - 0,0.574,0.5431,0,0,0,0,3,0,54,0,10,0,3,0
24,2026-02-28,Göztepe,Eyüpspor,0 - 0,1.532,0.1801,0,0,1,0,3,0,48,0,12,0,5,0
24,2026-02-28,Kasımpaşa,Rizespor,0 - 3,0.7855000000000001,1.2989,0,0,0,0,4,0,52,0,13,0,2,0
24,2026-02-28,Kocaelispor,Beşiktaş,0 - 1,0.5373,1.1406999999999998,0,0,0,0,0,0,50,0,10,0,1,0
24,2026-03-01,Samsunspor,Gaziantep F.K.,0 - 0,0.8749,0.2336,0,0,0,0,3,0,60,0,12,0,6,0
24,2026-02-27,Trabzonspor,Fatih Karagümrük,3 - 1,1.5373,0.7058,0,0,0,0,6,0,63,0,13,0,5,0
24,2026-02-27,İstanbul Başakşehir,Konyaspor,2 - 0,1.8516,0.7922,0,0,0,0,4,0,54,0,12,0,5,0
25,2026-03-09,Alanyaspor,Gençlerbirliği,0 - 0,1.8596,0.1225,0,0,0,0,7,0,59,0,18,0,9,0
25,2026-03-07,Beşiktaş,Galatasaray,0 - 1,1.425,0.9147000000000001,0,0,0,0,7,0,60,0,24,0,8,0
25,2026-03-09,Eyüpspor,Kocaelispor,0 - 1,0.7948999999999999,1.6202999999999999,0,0,0,0,3,0,68,0,11,0,3,0
25,2026-03-08,Fenerbahçe,Samsunspor,3 - 2,1.2229,1.2665,0,0,0,0,5,0,55,0,14,0,7,0
25,2026-03-08,Gaziantep F.K.,Fatih Karagümrük,1 - 1,0.8513,0.6706,0,0,0,0,7,0,48,0,14,0,6,0
25,2026-03-09,Kayserispor,Trabzonspor,1 - 3,1.4606,2.9628,1,0,0,0,6,0,32,0,14,0,6,0
25,2026-03-08,Konyaspor,Kasımpaşa,1 - 1,2.2765,1.9478,0,0,0,0,4,0,65,0,11,0,4,0
25,2026-03-08,Rizespor,Antalyaspor,1 - 0,1.7866000000000002,0.7431000000000001,0,0,1,0,7,0,45,0,13,0,2,0
25,2026-03-07,İstanbul Başakşehir,Göztepe,2 - 1,0.5738,3.2063,0,0,0,0,4,0,55,0,7,0,3,0
26,2026-03-13,Antalyaspor,Gaziantep F.K.,1 - 4,0.6802,2.4249,0,0,0,0,4,0,60,0,12,0,5,0
26,2026-03-13,Fatih Karagümrük,Fenerbahçe,2 - 0,1.4275,0.8262999999999999,0,0,0,0,5,0,32,0,9,0,2,0
26,2026-03-14,Galatasaray,İstanbul Başakşehir,3 - 0,2.4166,0.4834,0,0,0,0,6,0,67,0,19,0,9,0
26,2026-03-15,Gençlerbirliği,Beşiktaş,0 - 2,0.8968,1.1851999999999998,1,0,0,0,4,0,31,0,11,0,6,0
26,2026-03-14,Göztepe,Alanyaspor,2 - 2,2.2157999999999998,0.6685,0,0,1,0,5,0,32,0,13,0,5,0
26,2026-03-15,Kasımpaşa,Eyüpspor,1 - 0,0.4775,1.1323,0,0,0,0,2,0,45,0,9,0,2,0
26,2026-03-14,Kocaelispor,Konyaspor,1 - 2,0.5659,2.5198,0,0,0,0,3,0,42,0,10,0,8,0
26,2026-03-15,Samsunspor,Kayserispor,2 - 1,2.4718,0.9392,0,0,0,0,8,0,68,0,18,0,7,0
26,2026-03-14,Trabzonspor,Rizespor,1 - 0,1.5201,0.7643,0,0,0,0,3,0,56,0,10,0,8,0
27,2026-03-18,Alanyaspor,Kocaelispor,5 - 0,0.9799,0.2518,0,0,0,0,6,0,40,0,10,0,3,0
27,2026-03-19,Beşiktaş,Kasımpaşa,2 - 1,1.3771,1.2467000000000001,0,0,0,0,6,0,50,0,14,0,2,0
27,2026-03-18,Eyüpspor,Trabzonspor,0 - 1,0.4667,1.2675999999999998,0,0,0,0,1,0,50,0,7,0,1,0
27,2026-03-17,Fenerbahçe,Gaziantep F.K.,4 - 1,2.0465,1.6592,0,0,0,0,8,0,64,0,19,0,11,0
27,2026-04-08,Göztepe,Galatasaray,1 - 3,1.7494999999999996,1.0397,0,0,0,0,6,0,32,0,17,0,4,0
27,2026-03-19,Kayserispor,Fatih Karagümrük,1 - 0,2.0061,0.2942,0,0,0,0,5,0,61,0,16,0,3,0
27,2026-03-19,Konyaspor,Gençlerbirliği,1 - 0,1.8583000000000003,0.0571,0,0,0,0,6,0,55,0,14,0,7,0
27,2026-04-09,Rizespor,Samsunspor,4 - 1,1.6862,1.7549000000000001,0,0,0,0,6,0,46,0,13,0,5,0
27,2026-03-18,İstanbul Başakşehir,Antalyaspor,0 - 0,1.4982,0.6808,0,0,0,0,6,0,67,0,17,0,2,0
28,2026-04-05,Antalyaspor,Eyüpspor,3 - 0,2.0537,0.43829999999999997,0,0,0,0,6,0,54,0,20,0,8,0
28,2026-04-05,Fatih Karagümrük,Rizespor,2 - 1,1.1756,1.6936,0,0,0,0,5,0,37,0,10,0,0,0
28,2026-04-05,Fenerbahçe,Beşiktaş,1 - 0,2.1064,1.249,0,0,1,0,6,0,56,0,13,0,10,0
28,2026-04-04,Gaziantep F.K.,Alanyaspor,1 - 1,0.9722999999999999,0.7448,0,0,0,0,5,0,58,0,15,0,2,0
28,2026-04-04,Gençlerbirliği,Göztepe,0 - 2,0.9796999999999999,2.213,0,0,0,0,0,0,63,0,11,0,6,0
28,2026-04-04,Kasımpaşa,Kayserispor,2 - 0,1.3999000000000001,0.3132,1,0,0,0,3,0,38,0,8,0,1,0
28,2026-04-06,Kocaelispor,İstanbul Başakşehir,0 - 0,0.8642000000000001,1.9815,0,0,0,0,1,0,34,0,11,0,1,0
28,2026-04-05,Samsunspor,Konyaspor,2 - 2,2.2756,2.6319,0,0,1,0,7,0,63,0,18,0,8,0
28,2026-04-04,Trabzonspor,Galatasaray,2 - 1,0.9629,1.1395,0,0,0,0,4,0,36,0,13,0,3,0
29,2026-04-11,Alanyaspor,Trabzonspor,1 - 1,0.9991,1.7606,0,0,1,0,2,0,41,0,8,0,2,0
29,2026-04-10,Beşiktaş,Antalyaspor,4 - 2,2.3173,0.7273000000000001,0,0,0,0,12,0,64,0,21,0,10,0
29,2026-04-13,Eyüpspor,Samsunspor,1 - 2,1.6637000000000002,1.3231,1,0,1,0,2,0,30,0,9,0,2,0
29,2026-04-12,Galatasaray,Kocaelispor,1 - 1,1.2856,0.7704,0,0,0,0,6,0,67,0,13,0,4,0
29,2026-04-12,Göztepe,Kasımpaşa,3 - 3,2.5197000000000003,0.7432,0,0,1,0,6,0,53,0,18,0,4,0
29,2026-04-11,Kayserispor,Fenerbahçe,0 - 4,0.4992,1.6059999999999999,0,0,0,0,3,0,39,0,11,0,4,0
29,2026-04-12,Konyaspor,Fatih Karagümrük,3 - 0,1.0738,1.5623,0,0,0,0,7,0,47,0,10,0,3,0
29,2026-04-13,Rizespor,Gaziantep F.K.,2 - 1,2.2433,0.7247,0,0,0,0,7,0,61,0,24,0,9,0
29,2026-04-11,İstanbul Başakşehir,Gençlerbirliği,3 - 0,2.9962999999999997,1.0486,0,0,0,0,10,0,50,0,21,0,4,0
30,2026-04-17,Antalyaspor,Konyaspor,0 - 2,0.8059,1.0781,0,0,0,0,5,0,55,0,13,0,10,0
30,2026-04-18,Fatih Karagümrük,Eyüpspor,1 - 2,1.5851000000000002,0.4176,0,0,0,0,3,0,62,0,12,0,6,0
30,2026-04-17,Fenerbahçe,Rizespor,2 - 2,2.4772999999999996,0.7494,0,0,1,0,5,0,60,0,15,0,7,0
30,2026-04-20,Gaziantep F.K.,Kayserispor,3 - 0,2.4834,1.0059,0,0,1,0,6,0,55,0,20,0,5,0
30,2026-04-18,Gençlerbirliği,Galatasaray,1 - 2,0.5124,2.0997,0,0,0,0,3,0,44,0,11,0,2,0
30,2026-04-19,Kasımpaşa,Alanyaspor,1 - 0,1.4038,0.2516,0,0,0,0,2,0,45,0,7,0,6,0
30,2026-04-18,Kocaelispor,Göztepe,1 - 1,3.2075000000000005,0.7657,1,0,1,0,4,0,70,0,21,0,9,0
30,2026-04-19,Samsunspor,Beşiktaş,2 - 1,1.1784,1.7001,0,0,0,0,5,0,49,0,14,0,1,0
30,2026-04-19,Trabzonspor,İstanbul Başakşehir,1 - 1,1.1724,1.0744,0,0,0,0,2,0,53,0,11,0,5,0
