Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
13,2025-11-28,Como,Sassuolo,2 - 0,1.401,0.7782000000000001,0,0,0,0,13,0,63,0,18,0,4,0
13,2025-11-29,Genoa,Hellas Verona,2 - 1,1.7949000000000002,2.8384,0,0,0,0,4,0,60,0,15,0,2,0
13,2025-11-29,Juventus,Cagliari,2 - 1,1.4278,0.8243,0,0,0,0,6,0,57,0,14,0,1,0
13,2025-11-30,Lecce,Torino,2 - 1,0.8639,1.7348,0,0,0,0,2,0,48,0,10,0,6,0
13,2025-11-29,Parma,Udinese,0 - 2,0.9172,1.4636,1,0,0,0,2,0,51,0,17,0,5,0
13,2025-11-30,Pisa,Inter,0 - 2,1.7997999999999998,2.0056,0,0,0,0,2,0,40,0,10,0,4,0
13,2025-11-30,Roma,Napoli,0 - 1,0.43620000000000003,1.0938999999999999,0,0,0,0,2,0,56,0,8,0,4,0
14,2025-12-07,Cagliari,Roma,1 - 0,1.2588000000000001,0.6078,0,0,0,0,8,0,47,0,15,0,4,0
14,2025-12-07,Cremonese,Lecce,2 - 0,1.9297,1.1731,0,0,1,0,4,0,49,0,11,0,5,0
14,2025-12-06,Hellas Verona,Atalanta,3 - 1,1.3658000000000001,1.7782,0,0,0,0,7,0,36,0,12,0,5,0
14,2025-12-06,Inter,Como,4 - 0,1.7941,1.12,0,0,0,0,7,0,42,0,11,0,7,0
14,2025-12-07,Lazio,Bologna,1 - 1,1.2361,1.4194,1,0,0,0,9,0,47,0,16,0,7,0
14,2025-12-07,Napoli,Juventus,2 - 1,1.5159,0.4093,0,0,0,0,4,0,50,0,9,0,9,0
14,2025-12-08,Pisa,Parma,0 - 1,1.7637999999999998,1.1661000000000001,1,0,0,0,2,0,60,0,14,0,6,0
14,2025-12-06,Sassuolo,Fiorentina,3 - 1,1.1650999999999998,1.3267000000000002,0,0,0,0,5,0,40,0,13,0,7,0
14,2025-12-08,Torino,AC Milan,2 - 3,1.0841,2.1169000000000002,0,0,1,0,4,0,36,0,8,0,2,0
14,2025-12-08,Udinese,Genoa,1 - 2,1.4552,1.4192,0,0,0,0,6,0,58,0,23,0,6,0
15,2025-12-14,AC Milan,Sassuolo,2 - 2,1.2927,1.203,0,0,0,0,5,0,59,0,13,0,7,0
15,2025-12-13,Atalanta,Cagliari,2 - 1,2.4975,0.5938,0,0,0,0,8,0,59,0,17,0,5,0
15,2025-12-14,Bologna,Juventus,0 - 1,1.2610999999999999,2.0237,1,0,0,0,4,0,51,0,11,0,3,0
15,2025-12-14,Fiorentina,Hellas Verona,1 - 2,1.6118999999999999,1.1104,0,0,0,0,4,0,65,0,20,0,9,0
15,2025-12-14,Genoa,Inter,1 - 2,0.3951,1.4144999999999999,0,0,0,0,3,0,36,0,5,0,1,0
