Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
15,2025-12-07,Kocaelispor,Kasımpaşa,0 - 0,1.0802,0.20900000000000002,0,0,0,0,3,0,67,33,9,4,5,3
15,2025-12-06,Konyaspor,Rizespor,1 - 1,1.4506000000000001,0.9618,0,0,1,0,3,3,48,52,11,11,4,2
15,2025-12-06,İstanbul Başakşehir,Fenerbahçe,1 - 1,1.4418,0.9678,0,0,0,0,4,2,52,48,18,10,10,8
16,2025-12-13,Antalyaspor,Galatasaray,1 - 4,1.3732,1.4186,0,0,0,0,3,6,37,63,11,13,5,3
16,2025-12-14,Fatih Karagümrük,Kocaelispor,1 - 1,0.8583000000000001,1.1211,0,0,0,0,2,5,35,65,8,16,2,6
16,2025-12-15,Fenerbahçe,Konyaspor,4 - 0,3.1045999999999996,1.1510999999999998,0,0,1,0,9,5,53,47,17,17,4,4
16,2025-12-14,Gaziantep F.K.,Göztepe,0 - 1,2.0768,0.7827999999999999,0,0,1,0,3,5,58,42,19,15,8,6
16,2025-12-12,Kasımpaşa,Gençlerbirliği,0 - 0,0.8056,0.7103,0,0,0,0,3,1,49,51,10,6,3,2
16,2025-12-13,Kayserispor,Alanyaspor,0 - 0,0.6563000000000001,1.1442,0,0,0,0,4,5,42,58,10,14,3,8
16,2025-12-13,Rizespor,Eyüpspor,3 - 0,2.4356,0.3984,0,0,1,0,6,0,45,55,14,7,3,3
16,2025-12-14,Samsunspor,İstanbul Başakşehir,0 - 2,0.9402999999999999,2.0253,0,0,0,0,4,6,53,47,15,12,7,2
16,2025-12-14,Trabzonspor,Beşiktaş,3 - 3,1.3659999999999999,1.1124999999999998,0,1,0,0,13,5,76,24,34,9,7,1
17,2025-12-21,Alanyaspor,Fatih Karagümrük,2 - 0,0.688,0.2976,0,0,0,0,6,3,44,56,11,9,2,3
17,2025-12-20,Beşiktaş,Rizespor,1 - 0,1.7919,0.8435,0,0,0,0,5,2,61,39,16,17,4,6
17,2025-12-20,Eyüpspor,Fenerbahçe,0 - 3,0.7281,1.9803000000000002,0,0,0,0,3,7,43,57,8,23,4,5
17,2025-12-21,Galatasaray,Kasımpaşa,3 - 0,2.9880000000000004,0.0188,0,0,0,0,7,0,71,29,27,1,10,1
17,2025-12-22,Gençlerbirliği,Trabzonspor,4 - 3,2.0120999999999998,2.4446000000000003,0,0,0,1,9,7,37,63,18,14,6,6
17,2025-12-21,Göztepe,Samsunspor,2 - 0,1.5828,0.4224,0,0,0,0,2,0,36,64,10,5,4,3
17,2025-12-19,Kocaelispor,Antalyaspor,2 - 1,1.0614999999999999,0.27940000000000004,0,0,0,0,3,1,46,54,7,6,4,2
17,2025-12-20,Konyaspor,Kayserispor,1 - 1,1.1767,1.813,0,0,0,0,3,4,57,43,16,13,3,2
17,2025-12-22,İstanbul Başakşehir,Gaziantep F.K.,5 - 1,1.9694999999999998,1.3757,0,1,0,0,7,3,58,42,17,14,2,3
18,2026-01-18,Alanyaspor,Fenerbahçe,2 - 3,0.8134,2.3943999999999996,0,0,0,0,3,4,45,55,9,12,6,6
18,2026-01-19,Beşiktaş,Kayserispor,1 - 0,1.8760999999999999,0.6726000000000001,0,0,0,0,9,3,69,31,31,9,9,2
18,2026-01-17,Galatasaray,Gaziantep F.K.,1 - 1,1.6772999999999998,0.7263,0,0,0,0,3,4,68,32,17,10,10,2
18,2026-01-18,Gençlerbirliği,Samsunspor,1 - 1,0.6434,1.1257000000000001,0,0,0,0,3,4,52,48,7,18,4,6
18,2026-01-19,Göztepe,Rizespor,3 - 1,1.2980999999999998,1.5378,0,0,0,1,7,5,33,67,13,16,3,9
18,2026-01-18,Kasımpaşa,Antalyaspor,0 - 0,1.3434,0.8200999999999999,0,0,0,0,4,2,59,41,11,6,10,4
18,2026-01-18,Kocaelispor,Trabzonspor,1 - 2,1.9322,0.667,0,0,0,0,5,3,44,56,17,10,4,3
18,2026-01-19,Konyaspor,Eyüpspor,1 - 1,3.0202,1.3114,0,0,0,0,4,2,70,30,18,10,5,2
18,2026-01-17,İstanbul Başakşehir,Fatih Karagümrük,2 - 1,2.5353,0.9568,0,0,0,0,6,5,62,38,12,11,5,1
19,2026-01-25,Antalyaspor,Gençlerbirliği,2 - 1,1.1606,0.8841,0,0,0,0,3,2,48,52,11,12,8,2
19,2026-01-26,Eyüpspor,Beşiktaş,2 - 2,2.1950000000000003,1.4835,0,0,1,0,4,9,39,61,15,17,3,5
19,2026-01-24,Fatih Karagümrük,Galatasaray,1 - 3,0.5957,1.1368999999999998,0,0,0,0,3,4,36,64,10,11,2,6
19,2026-01-25,Fenerbahçe,Göztepe,1 - 1,1.8937999999999997,1.1583,0,0,0,0,5,4,82,18,21,14,8,4
19,2026-01-25,Gaziantep F.K.,Konyaspor,1 - 1,0.7773,1.0933,0,0,0,0,2,6,42,58,15,11,10,4
19,2026-01-24,Kayserispor,İstanbul Başakşehir,0 - 3,0.3576,1.7456,0,0,0,1,2,7,45,55,7,13,10,4
19,2026-01-25,Rizespor,Alanyaspor,1 - 1,0.4278,1.3236999999999999,1,1,0,0,3,3,37,63,6,23,4,8
