Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
7,2025-10-17,FC Union Berlin,Borussia Mönchengladbach,3 - 1,1.9042000000000003,0.8254999999999999,0,0,0,0,5,2,37,63,16,8,6,6
7,2025-10-18,FSV Mainz 05,Bayer 04 Leverkusen,3 - 4,1.823,3.6482,0,0,1,1,4,8,42,58,12,20,2,3
7,2025-10-18,Heidenheim,Werder Bremen,2 - 2,3.1512000000000002,1.202,0,0,0,0,11,4,55,45,31,11,12,2
7,2025-10-18,RB Leipzig,Hamburger SV,2 - 1,1.2278,1.514,0,0,0,0,4,3,47,53,10,15,3,5
7,2025-10-19,SC Freiburg,Eintracht Frankfurt,2 - 2,1.4809,1.0058,0,0,0,0,5,3,51,49,12,8,3,1
7,2025-10-19,St. Pauli,TSG Hoffenheim,0 - 3,0.7687999999999999,1.8458,0,0,0,0,2,5,49,51,10,14,9,7
7,2025-10-18,VfL Wolfsburg,VfB Stuttgart,0 - 3,0.4605,1.633,0,0,0,0,3,7,41,59,11,15,3,8
8,2025-10-26,Bayer 04 Leverkusen,SC Freiburg,2 - 0,1.8219999999999998,0.6976,0,1,0,0,4,3,69,31,19,10,2,3
8,2025-10-25,Borussia Dortmund,FC Köln,1 - 0,1.889,0.5854,0,0,0,0,9,0,70,30,27,5,17,2
8,2025-10-25,Borussia Mönchengladbach,FC Bayern München,0 - 3,0.79,2.7838000000000003,1,0,1,0,0,11,17,83,1,27,1,8
8,2025-10-25,Eintracht Frankfurt,St. Pauli,2 - 0,1.7870000000000001,0.4004,0,0,0,0,6,1,51,49,10,9,1,3
8,2025-10-25,FC Augsburg,RB Leipzig,0 - 6,0.7342,2.2671,0,0,0,0,2,8,50,50,15,15,2,3
8,2025-10-25,Hamburger SV,VfL Wolfsburg,0 - 1,3.1710000000000003,0.5721,0,0,1,0,6,2,61,39,27,6,11,1
8,2025-10-25,TSG Hoffenheim,Heidenheim,3 - 1,2.1592,1.2516999999999998,0,0,0,0,7,3,60,40,14,12,7,5
8,2025-10-26,VfB Stuttgart,FSV Mainz 05,2 - 1,1.6798000000000002,1.7168999999999999,0,0,0,1,8,2,59,41,19,13,7,5
8,2025-10-24,Werder Bremen,FC Union Berlin,1 - 0,1.0851,0.6718,0,0,0,0,3,2,58,42,16,12,5,6
9,2025-10-31,FC Augsburg,Borussia Dortmund,0 - 1,0.9576,0.4347,0,0,0,0,1,1,47,53,9,5,4,3
9,2025-11-01,FC Bayern München,Bayer 04 Leverkusen,3 - 0,1.8573,0.5817,0,0,0,0,4,1,59,41,18,7,10,4
9,2025-11-02,FC Köln,Hamburger SV,4 - 1,2.7936,1.0546,0,2,0,0,10,5,48,52,23,11,2,3
9,2025-11-01,FC Union Berlin,SC Freiburg,0 - 0,1.2715,1.2688000000000001,0,0,0,0,2,4,37,63,11,13,5,5
9,2025-11-01,FSV Mainz 05,Werder Bremen,1 - 1,1.3809,0.5771,0,0,0,0,5,3,47,53,10,5,2,0
9,2025-11-01,Heidenheim,Eintracht Frankfurt,1 - 1,0.8087,1.1297000000000001,0,0,0,0,4,3,28,72,9,16,2,8
9,2025-11-01,RB Leipzig,VfB Stuttgart,3 - 1,1.8479,1.1518,0,0,0,0,9,4,42,58,16,14,5,5
9,2025-11-01,St. Pauli,Borussia Mönchengladbach,0 - 4,0.9393,2.6959000000000004,0,0,0,0,4,11,56,44,16,15,8,1
9,2025-11-02,VfL Wolfsburg,TSG Hoffenheim,2 - 3,0.8503999999999999,1.4571,0,0,0,0,6,4,48,52,12,10,2,2
10,2025-11-08,Bayer 04 Leverkusen,Heidenheim,6 - 0,3.4642,0.0947,0,0,0,0,10,0,74,26,25,1,11,1
10,2025-11-08,Borussia Mönchengladbach,FC Köln,3 - 1,2.545,2.4388,0,0,2,1,4,5,36,64,9,19,2,6
10,2025-11-09,Eintracht Frankfurt,FSV Mainz 05,1 - 0,1.1116,0.1069,0,0,0,0,4,0,56,44,14,3,4,3
10,2025-11-08,FC Union Berlin,FC Bayern München,2 - 2,0.9195,1.0885,0,0,0,0,4,4,26,74,12,12,6,5
10,2025-11-08,Hamburger SV,Borussia Dortmund,1 - 1,0.5741999999999999,1.0156,0,0,0,0,3,1,45,55,9,17,2,6
10,2025-11-09,SC Freiburg,St. Pauli,2 - 1,1.3211,0.5546,0,0,0,0,4,2,60,40,8,7,9,3
10,2025-11-08,TSG Hoffenheim,RB Leipzig,3 - 1,1.818,2.0024,0,0,0,0,4,5,49,51,12,17,5,5
10,2025-11-09,VfB Stuttgart,FC Augsburg,3 - 2,2.6018,1.5377,0,0,1,0,6,6,62,38,17,17,4,4
10,2025-11-07,Werder Bremen,VfL Wolfsburg,2 - 1,1.6383999999999999,0.6642,0,0,0,0,7,4,60,40,20,7,13,3
11,2025-11-22,Borussia Dortmund,VfB Stuttgart,3 - 3,3.2649999999999997,1.9238,0,0,1,0,6,6,46,54,14,16,2,4
11,2025-11-22,FC Augsburg,Hamburger SV,1 - 0,1.3058,1.3333000000000002,1,0,0,0,6,6,48,52,13,15,4,3
11,2025-11-22,FC Bayern München,SC Freiburg,6 - 2,2.6719,0.7062999999999999,0,0,0,0,8,2,72,28,22,8,3,5
11,2025-11-22,FC Köln,Eintracht Frankfurt,3 - 4,1.5079,1.9802,0,0,0,0,5,7,47,53,11,11,3,3
11,2025-11-21,FSV Mainz 05,TSG Hoffenheim,1 - 1,2.2677000000000005,1.5074,1,0,0,0,3,5,45,55,17,19,7,4
11,2025-11-22,Heidenheim,Borussia Mönchengladbach,0 - 3,0.5228,2.2828999999999997,0,0,0,1,2,4,49,51,7,16,4,5
11,2025-11-23,RB Leipzig,Werder Bremen,2 - 0,2.3208,1.0324000000000002,0,0,0,0,13,6,52,48,22,15,13,7
11,2025-11-23,St. Pauli,FC Union Berlin,0 - 1,0.7298,0.43579999999999997,0,0,0,0,3,3,59,41,12,7,8,2
11,2025-11-22,VfL Wolfsburg,Bayer 04 Leverkusen,1 - 3,2.2184999999999997,0.7718,0,0,0,0,10,3,38,62,21,7,9,1
12,2025-11-29,Bayer 04 Leverkusen,Borussia Dortmund,1 - 2,1.0962,0.8622,0,0,0,0,4,4,63,37,14,7,10,3
12,2025-11-28,Borussia Mönchengladbach,RB Leipzig,0 - 0,0.4837,1.2721,0,0,0,0,0,4,42,58,7,20,5,6
12,2025-11-30,Eintracht Frankfurt,VfL Wolfsburg,1 - 1,1.8775,1.4614000000000003,0,0,1,0,3,3,54,46,15,10,14,1
12,2025-11-29,FC Bayern München,St. Pauli,3 - 1,2.1856,0.5844,0,0,0,0,4,1,80,20,19,10,10,2
12,2025-11-29,FC Union Berlin,Heidenheim,1 - 2,1.0788,0.8281000000000001,0,0,0,0,2,2,43,57,9,10,5,5
12,2025-11-30,Hamburger SV,VfB Stuttgart,2 - 1,1.1782,1.2892000000000001,1,0,0,0,2,3,34,66,9,14,4,6
12,2025-11-30,SC Freiburg,FSV Mainz 05,4 - 0,3.7225,0.0908,0,1,0,0,10,1,75,25,23,1,6,2
12,2025-11-29,TSG Hoffenheim,FC Augsburg,3 - 0,1.8646,0.8697,0,0,0,0,3,4,60,40,17,14,7,2
12,2025-11-29,Werder Bremen,FC Köln,1 - 1,1.3174,1.0806,1,0,0,0,4,2,49,51,17,10,4,0
13,2025-12-07,Borussia Dortmund,TSG Hoffenheim,2 - 0,0.9388000000000001,1.4868999999999999,0,0,0,0,4,3,43,57,8,11,7,5
13,2025-12-06,FC Augsburg,Bayer 04 Leverkusen,2 - 0,1.2801,1.9042,0,0,0,0,6,2,32,68,13,20,5,7
13,2025-12-06,FC Köln,St. Pauli,1 - 1,1.7015,0.1655,0,0,0,0,8,1,58,42,11,5,5,4
13,2025-12-05,FSV Mainz 05,Borussia Mönchengladbach,0 - 1,0.6333,2.2273,0,0,0,0,2,5,55,45,8,14,8,6
13,2025-12-07,Hamburger SV,Werder Bremen,3 - 2,1.4676,1.0281,0,0,0,0,6,3,54,46,12,10,5,3
13,2025-12-06,Heidenheim,SC Freiburg,2 - 1,1.7929,1.1841,0,0,0,0,3,2,39,61,16,16,8,6
13,2025-12-06,RB Leipzig,Eintracht Frankfurt,6 - 0,3.0877999999999997,0.9937,0,0,1,0,7,2,52,48,16,8,4,0
13,2025-12-06,VfB Stuttgart,FC Bayern München,0 - 5,1.3074,3.8108999999999997,1,0,0,1,1,11,41,59,13,19,3,4
13,2025-12-06,VfL Wolfsburg,FC Union Berlin,3 - 1,0.939,2.1166,0,0,0,1,3,6,43,57,4,21,0,11
14,2025-12-13,Bayer 04 Leverkusen,FC Köln,2 - 0,1.6472,0.1915,0,0,0,0,6,4,61,39,17,5,8,3
14,2025-12-13,Borussia Mönchengladbach,VfL Wolfsburg,1 - 3,1.1191,1.6447,0,0,0,0,4,6,58,42,14,11,6,3
14,2025-12-13,Eintracht Frankfurt,FC Augsburg,1 - 0,1.1269,0.9883000000000001,0,0,0,0,4,1,51,49,11,12,2,6
14,2025-12-14,FC Bayern München,FSV Mainz 05,2 - 2,3.8567,0.5425,0,0,1,0,11,2,85,15,24,5,7,0
14,2025-12-12,FC Union Berlin,RB Leipzig,3 - 1,1.1732,0.5364,0,0,0,0,6,3,37,63,12,9,4,6
14,2025-12-14,SC Freiburg,Borussia Dortmund,1 - 1,1.8197,1.045,0,1,0,0,6,4,57,43,21,9,6,0
14,2025-12-13,St. Pauli,Heidenheim,2 - 1,0.9462,2.3608000000000002,1,0,0,0,5,7,36,64,8,20,4,11
14,2025-12-13,TSG Hoffenheim,Hamburger SV,4 - 1,1.481,1.3856,0,0,0,1,6,5,59,41,10,14,3,3
14,2025-12-14,Werder Bremen,VfB Stuttgart,0 - 4,0.965,2.1734999999999998,1,0,0,0,4,12,38,62,11,24,1,9
15,2025-12-19,Borussia Dortmund,Borussia Mönchengladbach,2 - 0,1.9382000000000001,0.6838,0,0,0,0,4,1,57,43,10,6,6,4
15,2025-12-20,FC Augsburg,Werder Bremen,0 - 0,1.0722,0.6541,0,0,0,0,6,0,53,47,14,9,6,11
15,2025-12-20,FC Köln,FC Union Berlin,0 - 1,0.6233,1.6502999999999999,1,0,0,0,2,3,62,38,13,11,3,6
15,2025-12-21,FSV Mainz 05,St. Pauli,0 - 0,1.5822,0.2808,0,0,0,0,1,1,53,47,13,5,9,5
15,2025-12-20,Hamburger SV,Eintracht Frankfurt,1 - 1,0.9573,1.6683999999999999,0,0,0,0,3,3,40,60,9,9,5,5
15,2025-12-21,Heidenheim,FC Bayern München,0 - 4,0.9973000000000001,3.5667,0,0,0,0,1,11,26,74,7,23,0,6
15,2025-12-20,RB Leipzig,Bayer 04 Leverkusen,1 - 3,4.0816,3.2888,0,0,0,0,7,8,44,56,19,15,2,8
15,2025-12-20,VfB Stuttgart,TSG Hoffenheim,0 - 0,1.2451,0.18589999999999998,0,0,0,0,3,1,47,53,10,4,4,2
15,2025-12-20,VfL Wolfsburg,SC Freiburg,3 - 4,1.0756999999999999,3.77,0,0,0,1,6,8,56,44,13,15,2,6
16,2026-01-10,Bayer 04 Leverkusen,VfB Stuttgart,1 - 4,2.1741,2.5401,0,0,1,1,4,7,57,43,16,10,5,3
16,2026-01-11,Borussia Mönchengladbach,FC Augsburg,4 - 0,3.2142,1.5335999999999999,0,0,1,0,7,2,52,48,12,17,2,2
16,2026-01-09,Eintracht Frankfurt,Borussia Dortmund,3 - 3,1.5906000000000002,2.1736,0,0,1,0,6,6,40,60,12,16,2,5
16,2026-01-11,FC Bayern München,VfL Wolfsburg,8 - 1,2.3337,0.9188999999999999,0,0,0,0,10,3,68,32,16,8,6,2
16,2026-01-10,FC Union Berlin,FSV Mainz 05,2 - 2,2.7706,1.0863,0,0,0,0,5,6,57,43,17,9,2,1
16,2026-01-10,Heidenheim,FC Köln,2 - 2,1.7608,2.6540999999999997,0,0,0,0,6,9,56,44,14,21,5,4
16,2026-01-10,SC Freiburg,Hamburger SV,2 - 1,2.4935,0.5769000000000001,0,1,1,0,7,5,60,40,20,10,0,3
16,2026-01-27,St. Pauli,RB Leipzig,1 - 1,1.2325000000000002,1.4481,0,0,1,0,2,5,46,54,7,12,4,3
16,2026-01-27,Werder Bremen,TSG Hoffenheim,0 - 2,1.8904,0.7931,0,1,0,0,3,3,59,41,26,12,6,7
17,2026-01-13,Borussia Dortmund,Werder Bremen,3 - 0,1.9372000000000003,0.3764,0,0,0,0,8,3,46,54,18,6,3,3
